date,state,district,pincode,demo_age_5_17,demo_age_17_,city
07-11-2025,Uttar Pradesh,Bareilly,243504,3,47,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243505,7,128,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243201,8,200,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243402,1,36,bareilly
15-11-2025,Uttar Pradesh,Bareilly,262407,7,58,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243001,10,199,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243006,3,69,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243122,2,126,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243202,6,56,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243203,4,56,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243407,1,19,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243503,11,211,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243003,2,142,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243202,1,96,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243401,2,46,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243122,6,110,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243303,2,95,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243402,5,28,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243403,0,4,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243502,3,83,bareilly
20-11-2025,Uttar Pradesh,Bareilly,262407,1,47,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243003,3,109,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243303,5,92,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243401,5,45,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243403,0,3,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243506,4,48,bareilly
19-11-2025,Uttar Pradesh,Bareilly,262001,0,1,bareilly
19-11-2025,Uttar Pradesh,Bareilly,262407,2,61,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243122,1,44,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243303,4,54,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243501,1,24,bareilly
21-11-2025,Uttar Pradesh,Bareilly,262406,5,78,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243005,2,38,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243202,4,63,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243401,5,31,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243403,0,1,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243006,0,5,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243123,4,29,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243201,7,64,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243501,0,18,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243506,1,16,bareilly
02-11-2025,Uttar Pradesh,Bareilly,262406,5,63,bareilly
02-11-2025,Uttar Pradesh,Bareilly,262407,0,15,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243003,0,35,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243301,8,61,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243402,3,29,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243505,12,111,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243001,9,124,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243004,0,3,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243005,4,48,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243006,1,34,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243402,2,32,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243501,0,25,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243503,7,159,bareilly
30-10-2025,Uttar Pradesh,Bareilly,262203,0,1,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243122,4,70,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243401,1,29,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243504,5,45,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243001,7,117,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243003,0,48,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243402,2,42,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243504,4,52,bareilly
31-10-2025,Uttar Pradesh,Bareilly,262406,5,106,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243006,2,27,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243202,1,48,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243303,2,32,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243403,0,1,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243407,0,3,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243502,5,20,bareilly
23-11-2025,Uttar Pradesh,Bareilly,262407,0,18,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243001,9,247,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243003,1,103,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243005,2,196,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243122,7,154,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243201,10,292,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243202,2,114,bareilly
29-11-2025,Uttar Pradesh,Bareilly,243504,2,48,bareilly
29-11-2025,Uttar Pradesh,Bareilly,262407,1,54,bareilly
28-11-2025,Uttar Pradesh,Bareilly,243005,2,197,bareilly
28-11-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
28-11-2025,Uttar Pradesh,Bareilly,243501,1,57,bareilly
28-11-2025,Uttar Pradesh,Bareilly,243502,6,120,bareilly
28-11-2025,Uttar Pradesh,Bareilly,262406,7,163,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243202,3,36,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243402,1,20,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243407,0,2,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243506,4,27,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243202,1,43,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243302,3,54,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243401,0,22,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243502,1,100,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243503,7,224,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243504,4,52,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243122,6,129,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243203,1,43,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243407,0,6,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243502,4,141,bareilly
25-11-2025,Uttar Pradesh,Bareilly,262122,0,1,bareilly
26-11-2025,Uttar Pradesh,Bareilly,243003,3,119,bareilly
26-11-2025,Uttar Pradesh,Bareilly,243122,1,105,bareilly
01-12-2025,Uttar Pradesh,Bareilly,243123,17,164,bareilly
01-12-2025,Uttar Pradesh,Bareilly,243301,9,105,bareilly
01-12-2025,Uttar Pradesh,Bareilly,243302,1,85,bareilly
02-12-2025,Uttar Pradesh,Bareilly,243006,4,60,bareilly
02-12-2025,Uttar Pradesh,Bareilly,243123,5,120,bareilly
02-12-2025,Uttar Pradesh,Bareilly,243401,2,34,bareilly
02-12-2025,Uttar Pradesh,Bareilly,243501,3,56,bareilly
02-12-2025,Uttar Pradesh,Bareilly,262406,5,147,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243003,2,107,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243122,4,179,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243501,2,50,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243504,4,49,bareilly
27-11-2025,Uttar Pradesh,Bareilly,262406,12,158,bareilly
30-11-2025,Uttar Pradesh,Bareilly,243202,3,52,bareilly
30-11-2025,Uttar Pradesh,Bareilly,243203,0,17,bareilly
30-11-2025,Uttar Pradesh,Bareilly,243402,1,9,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243122,244,2204,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243201,391,4730,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243202,191,2430,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243203,80,1169,bareilly
01-04-2025,Uttar Pradesh,Bareilly,262406,300,2697,bareilly
01-04-2025,Uttar Pradesh,Bareilly,243001,401,3562,bareilly
01-05-2025,Uttar Pradesh,Bareilly,243003,121,1144,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243407,15,324,bareilly
01-03-2025,Uttar Pradesh,Bareilly,262406,251,3186,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243006,91,924,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243503,331,4307,bareilly
01-03-2025,Uttar Pradesh,Bareilly,243401,74,799,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243203,3,32,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243401,6,32,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243402,7,27,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243407,0,7,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243505,11,78,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243005,2,47,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243407,0,6,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243503,30,156,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243504,9,54,bareilly
02-09-2025,Uttar Pradesh,Bareilly,262406,13,88,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243001,13,101,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243006,4,21,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243401,7,26,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243001,13,51,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243301,6,19,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243401,7,25,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243503,12,59,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243123,7,52,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243202,8,64,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243203,5,24,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243407,0,9,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243123,5,40,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243202,7,63,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243301,4,21,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243402,5,20,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243502,4,6,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243001,14,90,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243005,6,38,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243122,3,62,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243402,11,35,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243504,5,57,bareilly
08-09-2025,Uttar Pradesh,Bareilly,243301,19,71,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243001,28,141,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243401,9,32,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243402,14,43,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243504,10,62,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243506,4,34,bareilly
09-09-2025,Uttar Pradesh,Bareilly,262201,0,1,bareilly
09-09-2025,Uttar Pradesh,Bareilly,262407,11,61,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243201,61,210,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243202,14,94,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243303,23,74,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243501,5,40,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243503,38,180,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243506,4,33,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243203,13,56,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243401,14,33,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243502,9,38,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243504,16,55,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243201,43,279,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243505,21,123,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243506,8,23,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243123,8,79,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243201,21,197,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243203,5,50,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243505,17,106,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243122,9,55,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243201,16,171,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243501,7,44,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243504,17,54,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243003,1,3,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243123,4,32,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243201,9,61,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243303,13,23,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243501,1,20,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243503,10,70,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243504,5,26,bareilly
14-09-2025,Uttar Pradesh,Bareilly,262406,12,39,bareilly
14-09-2025,Uttar Pradesh,Bareilly,262407,5,33,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243006,3,31,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243407,0,6,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243506,6,31,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243122,7,67,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243301,11,61,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243302,13,65,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243403,0,2,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243505,27,129,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243005,2,27,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243122,8,67,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243201,24,152,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243302,11,54,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243505,22,109,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243506,7,35,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243003,4,40,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243005,4,57,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243006,5,32,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243302,15,68,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243502,5,44,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243503,22,133,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243506,16,18,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243003,1,32,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243122,4,64,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243303,9,91,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243403,1,4,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243506,6,25,bareilly
20-09-2025,Uttar Pradesh,Bareilly,262407,4,58,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243001,4,36,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243201,2,81,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243203,3,26,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243401,2,6,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243506,1,16,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243003,0,37,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243402,2,16,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243403,0,4,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243501,2,14,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243505,13,92,bareilly
16-11-2025,Uttar Pradesh,Bareilly,262122,0,1,bareilly
05-12-2025,Uttar Pradesh,Bareilly,262201,0,1,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243201,4,48,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243301,1,8,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243303,0,19,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243403,0,1,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243503,4,30,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243003,1,5,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243005,0,7,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243122,4,23,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243506,4,2,bareilly
21-10-2025,Uttar Pradesh,Bareilly,262407,0,4,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243001,1,6,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243006,1,1,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243401,0,1,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243407,0,1,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243502,1,0,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243505,1,2,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243506,1,0,bareilly
22-10-2025,Uttar Pradesh,Bareilly,262406,2,2,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243123,0,6,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243303,0,2,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243503,0,7,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243001,3,64,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243201,12,103,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243401,5,20,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243407,3,9,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243501,1,12,bareilly
24-10-2025,Uttar Pradesh,Bareilly,243503,8,101,bareilly
24-10-2025,Uttar Pradesh,Bareilly,262001,0,1,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243203,2,24,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243301,3,41,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243402,5,16,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243503,7,98,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243201,19,145,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243203,9,32,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243501,1,17,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243504,6,30,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243123,6,50,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243203,3,16,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243502,2,31,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243504,5,23,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243002,0,2,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243003,3,47,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243005,8,55,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243201,21,226,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243301,4,62,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
26-10-2025,Uttar Pradesh,Bareilly,262122,0,1,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243005,5,49,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243123,4,56,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243202,5,63,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243203,6,20,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243003,2,19,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243301,1,20,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243302,2,31,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243401,1,7,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243402,4,14,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243506,1,11,bareilly
25-10-2025,Uttar Pradesh,Bareilly,262406,0,60,bareilly
25-10-2025,Uttar Pradesh,Bareilly,262407,0,25,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243401,2,12,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243403,0,4,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243407,0,2,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243501,1,17,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243503,8,77,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243001,5,82,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243003,2,29,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243122,4,51,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243302,3,67,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243407,0,6,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243503,17,129,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243506,8,27,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
21-12-2025,Uttar Pradesh,Bareilly,262407,0,6,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243006,7,54,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243503,14,140,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243505,16,131,bareilly
15-12-2025,Uttar Pradesh,Bareilly,243006,4,48,bareilly
15-12-2025,Uttar Pradesh,Bareilly,243402,2,16,bareilly
08-12-2025,Uttar Pradesh,Bareilly,243006,5,61,bareilly
08-12-2025,Uttar Pradesh,Bareilly,243301,6,91,bareilly
08-12-2025,Uttar Pradesh,Bareilly,243502,3,80,bareilly
08-12-2025,Uttar Pradesh,Bareilly,243503,13,188,bareilly
08-12-2025,Uttar Pradesh,Bareilly,243506,0,45,bareilly
11-12-2025,Uttar Pradesh,Bareilly,243005,3,90,bareilly
11-12-2025,Uttar Pradesh,Bareilly,243123,4,121,bareilly
11-12-2025,Uttar Pradesh,Bareilly,243501,7,34,bareilly
11-12-2025,Uttar Pradesh,Bareilly,262122,0,1,bareilly
20-12-2025,Uttar Pradesh,Bareilly,243003,1,32,bareilly
20-12-2025,Uttar Pradesh,Bareilly,243402,1,18,bareilly
20-12-2025,Uttar Pradesh,Bareilly,243504,1,16,bareilly
20-12-2025,Uttar Pradesh,Bareilly,243505,4,96,bareilly
20-12-2025,Uttar Pradesh,Bareilly,243506,0,26,bareilly
19-12-2025,Uttar Pradesh,Bareilly,243005,2,55,bareilly
19-12-2025,Uttar Pradesh,Bareilly,243006,2,37,bareilly
19-12-2025,Uttar Pradesh,Bareilly,243402,0,25,bareilly
19-12-2025,Uttar Pradesh,Bareilly,262407,2,31,bareilly
14-12-2025,Uttar Pradesh,Bareilly,243122,4,50,bareilly
14-12-2025,Uttar Pradesh,Bareilly,243123,3,46,bareilly
14-12-2025,Uttar Pradesh,Bareilly,243203,0,17,bareilly
14-12-2025,Uttar Pradesh,Bareilly,243301,2,22,bareilly
14-12-2025,Uttar Pradesh,Bareilly,243402,0,13,bareilly
13-12-2025,Uttar Pradesh,Bareilly,243122,6,115,bareilly
13-12-2025,Uttar Pradesh,Bareilly,243203,1,48,bareilly
13-12-2025,Uttar Pradesh,Bareilly,243303,3,90,bareilly
13-12-2025,Uttar Pradesh,Bareilly,243502,6,77,bareilly
16-12-2025,Uttar Pradesh,Bareilly,243006,3,39,bareilly
16-12-2025,Uttar Pradesh,Bareilly,243402,2,40,bareilly
16-12-2025,Uttar Pradesh,Bareilly,243501,5,43,bareilly
16-12-2025,Uttar Pradesh,Bareilly,243503,8,187,bareilly
16-12-2025,Uttar Pradesh,Bareilly,243506,6,43,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243003,4,79,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243202,5,84,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243203,4,42,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243501,3,60,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243502,6,78,bareilly
09-12-2025,Uttar Pradesh,Bareilly,243503,14,207,bareilly
09-12-2025,Uttar Pradesh,Bareilly,262201,0,2,bareilly
10-12-2025,Uttar Pradesh,Bareilly,243003,2,80,bareilly
10-12-2025,Uttar Pradesh,Bareilly,243005,4,109,bareilly
10-12-2025,Uttar Pradesh,Bareilly,243303,5,49,bareilly
10-12-2025,Uttar Pradesh,Bareilly,243402,0,38,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243003,1,56,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243123,8,79,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243201,15,130,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243503,15,96,bareilly
17-12-2025,Uttar Pradesh,Bareilly,243005,1,75,bareilly
17-12-2025,Uttar Pradesh,Bareilly,243202,2,56,bareilly
17-12-2025,Uttar Pradesh,Bareilly,243203,3,33,bareilly
17-12-2025,Uttar Pradesh,Bareilly,243401,2,22,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243001,4,166,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243006,3,44,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243201,8,197,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243302,5,90,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243407,1,12,bareilly
12-12-2025,Uttar Pradesh,Bareilly,243506,2,33,bareilly
12-12-2025,Uttar Pradesh,Bareilly,262406,2,130,bareilly
06-12-2025,Uttar Pradesh,Bareilly,243203,4,53,bareilly
06-12-2025,Uttar Pradesh,Bareilly,243402,2,30,bareilly
06-12-2025,Uttar Pradesh,Bareilly,243407,1,23,bareilly
06-12-2025,Uttar Pradesh,Bareilly,243506,0,44,bareilly
05-12-2025,Uttar Pradesh,Bareilly,243202,5,68,bareilly
05-12-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
05-12-2025,Uttar Pradesh,Bareilly,243501,4,37,bareilly
05-12-2025,Uttar Pradesh,Bareilly,243502,4,82,bareilly
03-12-2025,Uttar Pradesh,Bareilly,243001,5,207,bareilly
04-12-2025,Uttar Pradesh,Bareilly,243201,5,186,bareilly
04-12-2025,Uttar Pradesh,Bareilly,243203,5,43,bareilly
04-12-2025,Uttar Pradesh,Bareilly,262407,1,63,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243001,1,74,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243005,2,79,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243122,2,57,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243201,3,107,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243501,5,28,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243504,3,26,bareilly
07-12-2025,Uttar Pradesh,Bareilly,243506,0,29,bareilly
07-12-2025,Uttar Pradesh,Bareilly,262406,4,50,bareilly
