date,state,district,pincode,age_0_5,age_5_17,age_18_greater,city
01-07-2025,Uttar Pradesh,Bareilly,243503,562,530,14,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243202,4,2,0,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243505,10,4,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243122,8,11,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243302,5,2,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243403,1,0,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243502,3,6,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,262407,9,7,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243006,1,2,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243301,1,11,0,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243001,7,5,0,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243301,9,6,1,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243302,1,8,0,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243403,1,2,0,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243503,6,5,1,bareilly
04-09-2025,Uttar Pradesh,Bareilly,243504,4,0,0,bareilly
04-09-2025,Uttar Pradesh,Bareilly,262407,3,1,0,bareilly
06-09-2025,Uttar Pradesh,Bareilly,243202,2,1,0,bareilly
06-09-2025,Uttar Pradesh,Bareilly,262407,6,3,0,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243303,3,0,0,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243501,3,1,0,bareilly
05-09-2025,Uttar Pradesh,Bareilly,243502,0,1,0,bareilly
07-09-2025,Uttar Pradesh,Bareilly,243501,2,0,0,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243122,14,12,0,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243123,7,7,0,bareilly
09-09-2025,Uttar Pradesh,Bareilly,243202,15,10,0,bareilly
08-09-2025,Uttar Pradesh,Bareilly,243001,12,14,0,bareilly
08-09-2025,Uttar Pradesh,Bareilly,243122,15,15,1,bareilly
08-09-2025,Uttar Pradesh,Bareilly,243303,19,14,0,bareilly
08-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0,bareilly
08-09-2025,Uttar Pradesh,Bareilly,262407,6,1,0,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243001,19,11,0,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243005,9,8,0,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243006,9,8,1,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243301,11,7,0,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243303,11,17,0,bareilly
11-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243006,8,7,0,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243123,8,9,0,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243301,2,6,0,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243403,1,0,0,bareilly
10-09-2025,Uttar Pradesh,Bareilly,243502,5,3,0,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243407,0,1,0,bareilly
14-09-2025,Uttar Pradesh,Bareilly,243502,1,0,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243002,0,1,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243003,5,8,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243302,0,4,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243303,13,20,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243401,4,3,0,bareilly
12-09-2025,Uttar Pradesh,Bareilly,243503,18,16,0,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243001,18,9,0,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243006,2,0,0,bareilly
13-09-2025,Uttar Pradesh,Bareilly,243302,1,0,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243001,9,10,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243123,3,2,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243202,6,2,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243203,3,2,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,243402,5,0,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,262406,4,2,0,bareilly
17-09-2025,Uttar Pradesh,Bareilly,262407,3,2,0,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243003,4,4,0,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243006,3,1,0,bareilly
15-09-2025,Uttar Pradesh,Bareilly,243202,6,6,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243001,10,9,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243002,2,0,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243003,7,9,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243301,10,4,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243303,7,8,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243401,2,2,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243501,7,5,0,bareilly
16-09-2025,Uttar Pradesh,Bareilly,243503,0,4,0,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243301,4,3,0,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243303,2,5,0,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243505,9,5,0,bareilly
19-09-2025,Uttar Pradesh,Bareilly,262406,5,4,0,bareilly
18-09-2025,Uttar Pradesh,Bareilly,243001,11,13,0,bareilly
18-09-2025,Uttar Pradesh,Bareilly,262407,2,0,0,bareilly
22-09-2025,Uttar Pradesh,Bareilly,243201,3,5,0,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243123,3,7,0,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243203,1,0,0,bareilly
20-09-2025,Uttar Pradesh,Bareilly,243402,6,0,0,bareilly
21-09-2025,Uttar Pradesh,Bareilly,243123,0,1,0,bareilly
21-09-2025,Uttar Pradesh,Bareilly,262406,1,0,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243005,6,4,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243122,3,6,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243123,5,6,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243203,3,0,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243401,1,1,0,bareilly
25-09-2025,Uttar Pradesh,Bareilly,243402,3,2,0,bareilly
24-09-2025,Uttar Pradesh,Bareilly,243005,3,4,0,bareilly
24-09-2025,Uttar Pradesh,Bareilly,243122,16,2,0,bareilly
24-09-2025,Uttar Pradesh,Bareilly,243201,9,6,0,bareilly
23-09-2025,Uttar Pradesh,Bareilly,243005,9,6,0,bareilly
23-09-2025,Uttar Pradesh,Bareilly,243201,8,9,0,bareilly
23-09-2025,Uttar Pradesh,Bareilly,243501,2,1,0,bareilly
23-09-2025,Uttar Pradesh,Bareilly,243502,2,2,0,bareilly
27-09-2025,Uttar Pradesh,Bareilly,243001,0,2,0,bareilly
27-09-2025,Uttar Pradesh,Bareilly,243006,1,0,0,bareilly
27-09-2025,Uttar Pradesh,Bareilly,243203,1,0,0,bareilly
27-09-2025,Uttar Pradesh,Bareilly,243303,1,0,0,bareilly
27-09-2025,Uttar Pradesh,Bareilly,243401,1,0,0,bareilly
28-09-2025,Uttar Pradesh,Bareilly,243201,1,0,0,bareilly
28-09-2025,Uttar Pradesh,Bareilly,262407,0,1,0,bareilly
26-09-2025,Uttar Pradesh,Bareilly,243005,6,2,0,bareilly
26-09-2025,Uttar Pradesh,Bareilly,243503,8,2,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243001,5,2,1,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243303,1,2,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243501,1,0,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243502,2,3,1,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243505,7,3,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243506,0,2,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,262406,4,1,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243001,5,12,8,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243202,6,8,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243301,8,7,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243401,0,1,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243502,5,5,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243504,1,1,0,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243506,1,2,0,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243006,4,3,0,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243505,19,5,0,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243001,7,5,15,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243003,0,0,8,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243202,12,2,3,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243301,7,5,0,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243503,4,2,0,bareilly
16-10-2025,Uttar Pradesh,Bareilly,262407,1,0,0,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243003,14,9,0,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243006,7,3,0,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243202,8,7,0,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243303,8,5,0,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243005,8,5,1,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243202,5,2,1,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243301,5,5,0,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243503,2,8,0,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243505,22,7,0,bareilly
18-10-2025,Uttar Pradesh,Bareilly,243506,1,1,0,bareilly
18-10-2025,Uttar Pradesh,Bareilly,262406,7,3,0,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243001,8,7,0,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243003,8,3,0,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243303,2,4,0,bareilly
19-10-2025,Uttar Pradesh,Bareilly,243504,6,1,0,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243001,2,0,0,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243301,0,1,0,bareilly
21-10-2025,Uttar Pradesh,Bareilly,243505,1,3,0,bareilly
20-10-2025,Uttar Pradesh,Bareilly,243003,0,1,0,bareilly
24-10-2025,Uttar Pradesh,Bareilly,262407,2,0,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243006,4,1,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243123,4,5,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243303,3,4,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243502,1,0,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243504,0,3,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243202,3,0,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243203,1,2,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243301,1,2,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243302,2,0,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243502,2,3,0,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243505,5,4,0,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243501,1,0,0,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243505,10,3,0,bareilly
28-10-2025,Uttar Pradesh,Bareilly,262406,8,4,0,bareilly
28-10-2025,Uttar Pradesh,Bareilly,262407,2,0,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243203,9,3,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243401,1,4,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243501,9,2,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243503,25,6,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,262406,18,4,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,262407,1,2,0,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243003,2,0,0,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243301,3,3,0,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243402,0,1,0,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243407,2,0,0,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243505,12,6,1,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243001,6,2,2,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243005,4,6,0,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243201,10,2,0,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243302,3,1,0,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243504,3,6,0,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243505,11,4,0,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243202,3,2,0,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243301,8,1,0,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243503,21,7,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243301,8,4,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243401,4,3,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243402,0,2,2,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243501,2,0,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243503,16,6,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243505,21,6,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243006,6,3,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243201,13,7,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243301,6,2,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243302,0,2,1,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243401,1,1,1,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243402,1,0,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243506,1,0,0,bareilly
13-11-2025,Uttar Pradesh,Bareilly,243123,2,1,0,bareilly
12-11-2025,Uttar Pradesh,Bareilly,243504,6,4,0,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243201,16,11,1,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243302,3,1,0,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243505,9,12,0,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243506,3,2,0,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243122,2,2,0,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243301,3,3,0,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243302,2,1,0,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243401,1,1,0,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243403,1,0,0,bareilly
15-12-2025,Uttar Pradesh,Bareilly,243201,29,9,0,bareilly
15-12-2025,Uttar Pradesh,Bareilly,243501,3,3,0,bareilly
15-12-2025,Uttar Pradesh,Bareilly,243503,14,10,0,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243122,4,11,2,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243203,5,3,1,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243407,3,0,0,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243502,5,2,0,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243401,0,3,0,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243504,1,2,0,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243001,24,27,1,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243005,18,10,0,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243006,14,0,0,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243402,4,5,0,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243501,8,4,0,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243503,16,17,10,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243006,10,6,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243123,16,5,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243201,35,13,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243407,1,0,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243501,9,2,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243506,4,2,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,262406,18,6,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,262407,6,3,0,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243001,15,8,1,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243003,4,2,1,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243402,1,2,0,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243504,13,6,0,bareilly
31-10-2025,Uttar Pradesh,Bareilly,262406,3,1,0,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243005,1,3,0,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243401,1,0,0,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243403,0,1,0,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243122,6,6,1,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243302,2,2,2,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243407,2,0,0,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243503,8,4,1,bareilly
10-11-2025,Uttar Pradesh,Bareilly,262406,9,8,0,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243001,13,7,1,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243123,1,3,0,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243202,2,3,0,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243203,4,1,0,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243503,6,7,0,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243201,38,19,0,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243402,5,4,0,bareilly
15-11-2025,Uttar Pradesh,Bareilly,262407,6,7,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243001,15,6,2,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243006,1,2,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243122,9,6,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243202,3,3,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243203,4,0,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243407,2,0,0,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243503,10,5,0,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243003,13,6,1,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243303,6,2,1,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243401,1,4,0,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243403,1,0,0,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243506,6,5,0,bareilly
19-11-2025,Uttar Pradesh,Bareilly,262407,8,4,0,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243003,8,3,0,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243202,9,1,0,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243001,52,1,0,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243005,29,0,0,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243123,6,0,0,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243303,10,0,0,bareilly
22-12-2025,Uttar Pradesh,Bareilly,243401,9,0,0,bareilly
21-12-2025,Uttar Pradesh,Bareilly,243003,2,0,0,bareilly
21-12-2025,Uttar Pradesh,Bareilly,243122,8,0,0,bareilly
21-12-2025,Uttar Pradesh,Bareilly,243123,1,0,0,bareilly
21-12-2025,Uttar Pradesh,Bareilly,243301,5,0,0,bareilly
21-12-2025,Uttar Pradesh,Bareilly,243505,9,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243005,5,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243006,4,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243122,9,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243301,14,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243303,5,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,243503,9,0,0,bareilly
23-12-2025,Uttar Pradesh,Bareilly,262407,4,1,0,bareilly
24-12-2025,Uttar Pradesh,Bareilly,243001,7,3,0,bareilly
24-12-2025,Uttar Pradesh,Bareilly,243505,8,5,0,bareilly
25-12-2025,Uttar Pradesh,Bareilly,243401,3,1,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243003,0,1,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243005,3,3,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243006,2,3,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243201,11,4,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243303,3,2,0,bareilly
26-12-2025,Uttar Pradesh,Bareilly,243505,27,8,0,bareilly
27-12-2025,Uttar Pradesh,Bareilly,243001,9,4,1,bareilly
27-12-2025,Uttar Pradesh,Bareilly,243201,12,3,0,bareilly
27-12-2025,Uttar Pradesh,Bareilly,243502,2,4,0,bareilly
27-12-2025,Uttar Pradesh,Bareilly,243505,41,5,0,bareilly
27-12-2025,Uttar Pradesh,Bareilly,262122,1,0,0,bareilly
27-12-2025,Uttar Pradesh,Bareilly,262406,8,0,0,bareilly
29-12-2025,Uttar Pradesh,Bareilly,243201,15,5,0,bareilly
29-12-2025,Uttar Pradesh,Bareilly,243402,7,3,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243001,3,3,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243202,5,0,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243302,6,1,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243303,1,4,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243501,3,1,0,bareilly
28-12-2025,Uttar Pradesh,Bareilly,243504,6,0,0,bareilly
31-12-2025,Uttar Pradesh,Bareilly,243006,3,9,0,bareilly
31-12-2025,Uttar Pradesh,Bareilly,243123,15,17,1,bareilly
31-12-2025,Uttar Pradesh,Bareilly,243201,32,25,1,bareilly
31-12-2025,Uttar Pradesh,Bareilly,243302,12,17,2,bareilly
31-12-2025,Uttar Pradesh,Bareilly,243407,1,0,0,bareilly
31-12-2025,Uttar Pradesh,Bareilly,262406,18,10,0,bareilly
01-01-2026,Uttar Pradesh,Bareilly,243005,11,4,2,bareilly
01-01-2026,Uttar Pradesh,Bareilly,243203,10,1,1,bareilly
01-01-2026,Uttar Pradesh,Bareilly,243301,18,9,1,bareilly
01-01-2026,Uttar Pradesh,Bareilly,243303,14,9,0,bareilly
01-01-2026,Uttar Pradesh,Bareilly,243407,4,2,0,bareilly
01-01-2026,Uttar Pradesh,Bareilly,262406,23,3,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243001,25,9,1,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243006,5,2,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243202,24,2,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243203,12,3,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243302,16,6,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243402,13,2,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243407,1,0,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,243504,7,0,0,bareilly
02-01-2026,Uttar Pradesh,Bareilly,262406,12,3,0,bareilly
03-01-2026,Uttar Pradesh,Bareilly,243001,1,6,0,bareilly
03-01-2026,Uttar Pradesh,Bareilly,243202,0,1,0,bareilly
03-01-2026,Uttar Pradesh,Bareilly,262407,0,1,0,bareilly
09-06-2025,Uttar Pradesh,Bareilly,243001,8,16,0,bareilly
09-06-2025,Uttar Pradesh,Bareilly,243505,3,3,0,bareilly
09-06-2025,Uttar Pradesh,Bareilly,243506,0,1,0,bareilly
11-06-2025,Uttar Pradesh,Bareilly,243003,0,5,0,bareilly
11-06-2025,Uttar Pradesh,Bareilly,243201,8,9,0,bareilly
11-06-2025,Uttar Pradesh,Bareilly,243301,5,9,0,bareilly
11-06-2025,Uttar Pradesh,Bareilly,243401,1,1,0,bareilly
11-06-2025,Uttar Pradesh,Bareilly,243504,5,1,0,bareilly
10-06-2025,Uttar Pradesh,Bareilly,243006,1,6,0,bareilly
10-06-2025,Uttar Pradesh,Bareilly,243303,3,6,0,bareilly
10-06-2025,Uttar Pradesh,Bareilly,243501,5,6,0,bareilly
10-06-2025,Uttar Pradesh,Bareilly,243504,5,4,0,bareilly
14-06-2025,Uttar Pradesh,Bareilly,262407,4,2,0,bareilly
13-06-2025,Uttar Pradesh,Bareilly,243001,15,8,1,bareilly
13-06-2025,Uttar Pradesh,Bareilly,243122,4,10,1,bareilly
13-06-2025,Uttar Pradesh,Bareilly,243303,2,2,0,bareilly
13-06-2025,Uttar Pradesh,Bareilly,243402,1,0,0,bareilly
12-06-2025,Uttar Pradesh,Bareilly,243006,2,1,0,bareilly
12-06-2025,Uttar Pradesh,Bareilly,243201,7,9,0,bareilly
12-06-2025,Uttar Pradesh,Bareilly,243504,7,3,0,bareilly
15-06-2025,Uttar Pradesh,Bareilly,243006,1,0,0,bareilly
16-06-2025,Uttar Pradesh,Bareilly,243006,2,3,0,bareilly
16-06-2025,Uttar Pradesh,Bareilly,243201,14,11,1,bareilly
16-06-2025,Uttar Pradesh,Bareilly,243302,2,2,0,bareilly
16-06-2025,Uttar Pradesh,Bareilly,243501,2,2,0,bareilly
16-06-2025,Uttar Pradesh,Bareilly,243502,5,6,0,bareilly
16-06-2025,Uttar Pradesh,Bareilly,262407,5,2,1,bareilly
18-06-2025,Uttar Pradesh,Bareilly,243122,4,8,0,bareilly
18-06-2025,Uttar Pradesh,Bareilly,243302,0,1,0,bareilly
18-06-2025,Uttar Pradesh,Bareilly,243505,1,4,1,bareilly
18-06-2025,Uttar Pradesh,Bareilly,262406,7,3,0,bareilly
19-06-2025,Uttar Pradesh,Bareilly,243003,7,9,0,bareilly
17-06-2025,Uttar Pradesh,Bareilly,243003,2,3,2,bareilly
17-06-2025,Uttar Pradesh,Bareilly,243122,9,8,0,bareilly
17-06-2025,Uttar Pradesh,Bareilly,243302,1,8,0,bareilly
17-06-2025,Uttar Pradesh,Bareilly,243502,1,2,0,bareilly
17-06-2025,Uttar Pradesh,Bareilly,262001,1,0,0,bareilly
01-04-2025,Uttar Pradesh,Bareilly,243001,545,273,29,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243001,12,14,1,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243006,6,1,0,bareilly
03-09-2025,Uttar Pradesh,Bareilly,243401,2,1,0,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243503,17,21,0,bareilly
02-09-2025,Uttar Pradesh,Bareilly,243504,6,5,0,bareilly
02-09-2025,Uttar Pradesh,Bareilly,262406,12,12,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243203,1,2,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243401,2,3,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243402,1,2,0,bareilly
01-09-2025,Uttar Pradesh,Bareilly,243505,10,3,0,bareilly
